plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
20,3551,connected,,,compute-001,be0-port0,server,be-rail-leaf-01,E1/1/1,leaf
20,3552,connected,,,compute-001,be1-port0,server,be-rail-leaf-01,E1/1/2,leaf
20,3553,connected,,,compute-001,be2-port0,server,be-rail-leaf-01,E1/2/1,leaf
20,3554,connected,,,compute-001,be3-port0,server,be-rail-leaf-01,E1/2/2,leaf
20,3555,connected,,,compute-001,be4-port0,server,be-rail-leaf-01,E1/3/1,leaf
20,3556,connected,,,compute-001,be5-port0,server,be-rail-leaf-01,E1/3/2,leaf
20,3557,connected,,,compute-001,be6-port0,server,be-rail-leaf-01,E1/4/1,leaf
20,3558,connected,,,compute-001,be7-port0,server,be-rail-leaf-01,E1/4/2,leaf
20,3559,connected,,,compute-001,fe-p0,server,fe-leaf-01,E1/1/1,leaf
20,3560,connected,,,compute-001,fe-p1,server,fe-leaf-02,E1/1/1,leaf
20,3561,connected,,,compute-002,be0-port0,server,be-rail-leaf-01,E1/5/1,leaf
20,3562,connected,,,compute-002,be1-port0,server,be-rail-leaf-01,E1/5/2,leaf
20,3563,connected,,,compute-002,be2-port0,server,be-rail-leaf-01,E1/6/1,leaf
20,3564,connected,,,compute-002,be3-port0,server,be-rail-leaf-01,E1/6/2,leaf
20,3565,connected,,,compute-002,be4-port0,server,be-rail-leaf-01,E1/7/1,leaf
20,3566,connected,,,compute-002,be5-port0,server,be-rail-leaf-01,E1/7/2,leaf
20,3567,connected,,,compute-002,be6-port0,server,be-rail-leaf-01,E1/8/1,leaf
20,3568,connected,,,compute-002,be7-port0,server,be-rail-leaf-01,E1/8/2,leaf
20,3569,connected,,,compute-002,fe-p0,server,fe-leaf-01,E1/1/2,leaf
20,3570,connected,,,compute-002,fe-p1,server,fe-leaf-02,E1/1/2,leaf
20,3571,connected,,,compute-003,be0-port0,server,be-rail-leaf-01,E1/9/1,leaf
20,3572,connected,,,compute-003,be1-port0,server,be-rail-leaf-01,E1/9/2,leaf
20,3573,connected,,,compute-003,be2-port0,server,be-rail-leaf-01,E1/10/1,leaf
20,3574,connected,,,compute-003,be3-port0,server,be-rail-leaf-01,E1/10/2,leaf
20,3575,connected,,,compute-003,be4-port0,server,be-rail-leaf-01,E1/11/1,leaf
20,3576,connected,,,compute-003,be5-port0,server,be-rail-leaf-01,E1/11/2,leaf
20,3577,connected,,,compute-003,be6-port0,server,be-rail-leaf-01,E1/12/1,leaf
20,3578,connected,,,compute-003,be7-port0,server,be-rail-leaf-01,E1/12/2,leaf
20,3579,connected,,,compute-003,fe-p0,server,fe-leaf-01,E1/1/3,leaf
20,3580,connected,,,compute-003,fe-p1,server,fe-leaf-02,E1/1/3,leaf
20,3581,connected,,,compute-004,be0-port0,server,be-rail-leaf-01,E1/13/1,leaf
20,3582,connected,,,compute-004,be1-port0,server,be-rail-leaf-01,E1/13/2,leaf
20,3583,connected,,,compute-004,be2-port0,server,be-rail-leaf-01,E1/14/1,leaf
20,3584,connected,,,compute-004,be3-port0,server,be-rail-leaf-01,E1/14/2,leaf
20,3585,connected,,,compute-004,be4-port0,server,be-rail-leaf-01,E1/15/1,leaf
20,3586,connected,,,compute-004,be5-port0,server,be-rail-leaf-01,E1/15/2,leaf
20,3587,connected,,,compute-004,be6-port0,server,be-rail-leaf-01,E1/16/1,leaf
20,3588,connected,,,compute-004,be7-port0,server,be-rail-leaf-01,E1/16/2,leaf
20,3589,connected,,,compute-004,fe-p0,server,fe-leaf-01,E1/1/4,leaf
20,3590,connected,,,compute-004,fe-p1,server,fe-leaf-02,E1/1/4,leaf
20,3591,connected,,,compute-005,be0-port0,server,be-rail-leaf-01,E1/17/1,leaf
20,3592,connected,,,compute-005,be1-port0,server,be-rail-leaf-01,E1/17/2,leaf
20,3593,connected,,,compute-005,be2-port0,server,be-rail-leaf-01,E1/18/1,leaf
20,3594,connected,,,compute-005,be3-port0,server,be-rail-leaf-01,E1/18/2,leaf
20,3595,connected,,,compute-005,be4-port0,server,be-rail-leaf-01,E1/19/1,leaf
20,3596,connected,,,compute-005,be5-port0,server,be-rail-leaf-01,E1/19/2,leaf
20,3597,connected,,,compute-005,be6-port0,server,be-rail-leaf-01,E1/20/1,leaf
20,3598,connected,,,compute-005,be7-port0,server,be-rail-leaf-01,E1/20/2,leaf
20,3599,connected,,,compute-005,fe-p0,server,fe-leaf-01,E1/3/1,leaf
20,3600,connected,,,compute-005,fe-p1,server,fe-leaf-02,E1/3/1,leaf
20,3601,connected,,,compute-006,be0-port0,server,be-rail-leaf-01,E1/21/1,leaf
20,3602,connected,,,compute-006,be1-port0,server,be-rail-leaf-01,E1/21/2,leaf
20,3603,connected,,,compute-006,be2-port0,server,be-rail-leaf-01,E1/22/1,leaf
20,3604,connected,,,compute-006,be3-port0,server,be-rail-leaf-01,E1/22/2,leaf
20,3605,connected,,,compute-006,be4-port0,server,be-rail-leaf-01,E1/23/1,leaf
20,3606,connected,,,compute-006,be5-port0,server,be-rail-leaf-01,E1/23/2,leaf
20,3607,connected,,,compute-006,be6-port0,server,be-rail-leaf-01,E1/24/1,leaf
20,3608,connected,,,compute-006,be7-port0,server,be-rail-leaf-01,E1/24/2,leaf
20,3609,connected,,,compute-006,fe-p0,server,fe-leaf-01,E1/3/2,leaf
20,3610,connected,,,compute-006,fe-p1,server,fe-leaf-02,E1/3/2,leaf
20,3611,connected,,,compute-007,be0-port0,server,be-rail-leaf-01,E1/25/1,leaf
20,3612,connected,,,compute-007,be1-port0,server,be-rail-leaf-01,E1/25/2,leaf
20,3613,connected,,,compute-007,be2-port0,server,be-rail-leaf-01,E1/26/1,leaf
20,3614,connected,,,compute-007,be3-port0,server,be-rail-leaf-01,E1/26/2,leaf
20,3615,connected,,,compute-007,be4-port0,server,be-rail-leaf-01,E1/27/1,leaf
20,3616,connected,,,compute-007,be5-port0,server,be-rail-leaf-01,E1/27/2,leaf
20,3617,connected,,,compute-007,be6-port0,server,be-rail-leaf-01,E1/28/1,leaf
20,3618,connected,,,compute-007,be7-port0,server,be-rail-leaf-01,E1/28/2,leaf
20,3619,connected,,,compute-007,fe-p0,server,fe-leaf-01,E1/3/3,leaf
