plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
70,39110,connected,,,compute-001,be0-port0,server,be-rail-leaf-01,E1/1/1,leaf
70,39111,connected,,,compute-001,be1-port0,server,be-rail-leaf-02,E1/1/1,leaf
70,39112,connected,,,compute-001,be2-port0,server,be-rail-leaf-03,E1/1/1,leaf
70,39113,connected,,,compute-001,be3-port0,server,be-rail-leaf-04,E1/1/1,leaf
70,39114,connected,,,compute-001,be4-port0,server,be-rail-leaf-05,E1/1/1,leaf
70,39115,connected,,,compute-001,be5-port0,server,be-rail-leaf-06,E1/1/1,leaf
70,39116,connected,,,compute-001,be6-port0,server,be-rail-leaf-07,E1/1/1,leaf
70,39117,connected,,,compute-001,be7-port0,server,be-rail-leaf-08,E1/1/1,leaf
70,39118,connected,,,compute-001,fe-p0,server,fe-leaf-01,E1/1/1,leaf
70,39119,connected,,,compute-001,fe-p1,server,fe-leaf-02,E1/1/1,leaf
70,39120,connected,,,compute-002,be0-port0,server,be-rail-leaf-01,E1/1/2,leaf
70,39121,connected,,,compute-002,be1-port0,server,be-rail-leaf-02,E1/1/2,leaf
70,39122,connected,,,compute-002,be2-port0,server,be-rail-leaf-03,E1/1/2,leaf
70,39123,connected,,,compute-002,be3-port0,server,be-rail-leaf-04,E1/1/2,leaf
70,39124,connected,,,compute-002,be4-port0,server,be-rail-leaf-05,E1/1/2,leaf
70,39125,connected,,,compute-002,be5-port0,server,be-rail-leaf-06,E1/1/2,leaf
70,39126,connected,,,compute-002,be6-port0,server,be-rail-leaf-07,E1/1/2,leaf
70,39127,connected,,,compute-002,be7-port0,server,be-rail-leaf-08,E1/1/2,leaf
70,39128,connected,,,compute-002,fe-p0,server,fe-leaf-01,E1/1/2,leaf
70,39129,connected,,,compute-002,fe-p1,server,fe-leaf-02,E1/1/2,leaf
70,39130,connected,,,compute-003,be0-port0,server,be-rail-leaf-01,E1/2/1,leaf
70,39131,connected,,,compute-003,be1-port0,server,be-rail-leaf-02,E1/2/1,leaf
70,39132,connected,,,compute-003,be2-port0,server,be-rail-leaf-03,E1/2/1,leaf
70,39133,connected,,,compute-003,be3-port0,server,be-rail-leaf-04,E1/2/1,leaf
70,39134,connected,,,compute-003,be4-port0,server,be-rail-leaf-05,E1/2/1,leaf
70,39135,connected,,,compute-003,be5-port0,server,be-rail-leaf-06,E1/2/1,leaf
70,39136,connected,,,compute-003,be6-port0,server,be-rail-leaf-07,E1/2/1,leaf
70,39137,connected,,,compute-003,be7-port0,server,be-rail-leaf-08,E1/2/1,leaf
70,39138,connected,,,compute-003,fe-p0,server,fe-leaf-01,E1/1/3,leaf
70,39139,connected,,,compute-003,fe-p1,server,fe-leaf-02,E1/1/3,leaf
70,39140,connected,,,compute-004,be0-port0,server,be-rail-leaf-01,E1/2/2,leaf
70,39141,connected,,,compute-004,be1-port0,server,be-rail-leaf-02,E1/2/2,leaf
70,39142,connected,,,compute-004,be2-port0,server,be-rail-leaf-03,E1/2/2,leaf
70,39143,connected,,,compute-004,be3-port0,server,be-rail-leaf-04,E1/2/2,leaf
70,39144,connected,,,compute-004,be4-port0,server,be-rail-leaf-05,E1/2/2,leaf
70,39145,connected,,,compute-004,be5-port0,server,be-rail-leaf-06,E1/2/2,leaf
70,39146,connected,,,compute-004,be6-port0,server,be-rail-leaf-07,E1/2/2,leaf
70,39147,connected,,,compute-004,be7-port0,server,be-rail-leaf-08,E1/2/2,leaf
70,39148,connected,,,compute-004,fe-p0,server,fe-leaf-01,E1/1/4,leaf
70,39149,connected,,,compute-004,fe-p1,server,fe-leaf-02,E1/1/4,leaf
70,39150,connected,,,compute-005,be0-port0,server,be-rail-leaf-01,E1/3/1,leaf
70,39151,connected,,,compute-005,be1-port0,server,be-rail-leaf-02,E1/3/1,leaf
70,39152,connected,,,compute-005,be2-port0,server,be-rail-leaf-03,E1/3/1,leaf
70,39153,connected,,,compute-005,be3-port0,server,be-rail-leaf-04,E1/3/1,leaf
70,39154,connected,,,compute-005,be4-port0,server,be-rail-leaf-05,E1/3/1,leaf
70,39155,connected,,,compute-005,be5-port0,server,be-rail-leaf-06,E1/3/1,leaf
70,39156,connected,,,compute-005,be6-port0,server,be-rail-leaf-07,E1/3/1,leaf
70,39157,connected,,,compute-005,be7-port0,server,be-rail-leaf-08,E1/3/1,leaf
70,39158,connected,,,compute-005,fe-p0,server,fe-leaf-01,E1/3/1,leaf
70,39159,connected,,,compute-005,fe-p1,server,fe-leaf-02,E1/3/1,leaf
70,39160,connected,,,compute-006,be0-port0,server,be-rail-leaf-01,E1/3/2,leaf
70,39161,connected,,,compute-006,be1-port0,server,be-rail-leaf-02,E1/3/2,leaf
70,39162,connected,,,compute-006,be2-port0,server,be-rail-leaf-03,E1/3/2,leaf
70,39163,connected,,,compute-006,be3-port0,server,be-rail-leaf-04,E1/3/2,leaf
70,39164,connected,,,compute-006,be4-port0,server,be-rail-leaf-05,E1/3/2,leaf
70,39165,connected,,,compute-006,be5-port0,server,be-rail-leaf-06,E1/3/2,leaf
70,39166,connected,,,compute-006,be6-port0,server,be-rail-leaf-07,E1/3/2,leaf
70,39167,connected,,,compute-006,be7-port0,server,be-rail-leaf-08,E1/3/2,leaf
70,39168,connected,,,compute-006,fe-p0,server,fe-leaf-01,E1/3/2,leaf
70,39169,connected,,,compute-006,fe-p1,server,fe-leaf-02,E1/3/2,leaf
70,39170,connected,,,compute-007,be0-port0,server,be-rail-leaf-01,E1/4/1,leaf
70,39171,connected,,,compute-007,be1-port0,server,be-rail-leaf-02,E1/4/1,leaf
70,39172,connected,,,compute-007,be2-port0,server,be-rail-leaf-03,E1/4/1,leaf
70,39173,connected,,,compute-007,be3-port0,server,be-rail-leaf-04,E1/4/1,leaf
70,39174,connected,,,compute-007,be4-port0,server,be-rail-leaf-05,E1/4/1,leaf
70,39175,connected,,,compute-007,be5-port0,server,be-rail-leaf-06,E1/4/1,leaf
70,39176,connected,,,compute-007,be6-port0,server,be-rail-leaf-07,E1/4/1,leaf
70,39177,connected,,,compute-007,be7-port0,server,be-rail-leaf-08,E1/4/1,leaf
70,39178,connected,,,compute-007,fe-p0,server,fe-leaf-01,E1/3/3,leaf
70,39179,connected,,,compute-007,fe-p1,server,fe-leaf-02,E1/3/3,leaf
70,39180,connected,,,compute-008,be0-port0,server,be-rail-leaf-01,E1/4/2,leaf
70,39181,connected,,,compute-008,be1-port0,server,be-rail-leaf-02,E1/4/2,leaf
70,39182,connected,,,compute-008,be2-port0,server,be-rail-leaf-03,E1/4/2,leaf
70,39183,connected,,,compute-008,be3-port0,server,be-rail-leaf-04,E1/4/2,leaf
70,39184,connected,,,compute-008,be4-port0,server,be-rail-leaf-05,E1/4/2,leaf
70,39185,connected,,,compute-008,be5-port0,server,be-rail-leaf-06,E1/4/2,leaf
70,39186,connected,,,compute-008,be6-port0,server,be-rail-leaf-07,E1/4/2,leaf
70,39187,connected,,,compute-008,be7-port0,server,be-rail-leaf-08,E1/4/2,leaf
70,39188,connected,,,compute-008,fe-p0,server,fe-leaf-01,E1/3/4,leaf
70,39189,connected,,,compute-008,fe-p1,server,fe-leaf-02,E1/3/4,leaf
70,39190,connected,,,compute-009,be0-port0,server,be-rail-leaf-01,E1/5/1,leaf
70,39191,connected,,,compute-009,be1-port0,server,be-rail-leaf-02,E1/5/1,leaf
70,39192,connected,,,compute-009,be2-port0,server,be-rail-leaf-03,E1/5/1,leaf
70,39193,connected,,,compute-009,be3-port0,server,be-rail-leaf-04,E1/5/1,leaf
70,39194,connected,,,compute-009,be4-port0,server,be-rail-leaf-05,E1/5/1,leaf
