plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
66,35398,connected,,,compute-001,be0-port0,server,be-rail-leaf-01,E1/1/1,leaf
66,35399,connected,,,compute-001,be1-port0,server,be-rail-leaf-01,E1/1/2,leaf
66,35400,connected,,,compute-001,be2-port0,server,be-rail-leaf-02,E1/1/1,leaf
66,35401,connected,,,compute-001,be3-port0,server,be-rail-leaf-02,E1/1/2,leaf
66,35402,connected,,,compute-001,be4-port0,server,be-rail-leaf-03,E1/1/1,leaf
66,35403,connected,,,compute-001,be5-port0,server,be-rail-leaf-03,E1/1/2,leaf
66,35404,connected,,,compute-001,be6-port0,server,be-rail-leaf-04,E1/1/1,leaf
66,35405,connected,,,compute-001,be7-port0,server,be-rail-leaf-04,E1/1/2,leaf
66,35406,connected,,,compute-001,fe-p0,server,fe-leaf-01,E1/1/1,leaf
66,35407,connected,,,compute-001,fe-p1,server,fe-leaf-02,E1/1/1,leaf
66,35408,connected,,,compute-002,be0-port0,server,be-rail-leaf-01,E1/2/1,leaf
66,35409,connected,,,compute-002,be1-port0,server,be-rail-leaf-01,E1/2/2,leaf
66,35410,connected,,,compute-002,be2-port0,server,be-rail-leaf-02,E1/2/1,leaf
66,35411,connected,,,compute-002,be3-port0,server,be-rail-leaf-02,E1/2/2,leaf
66,35412,connected,,,compute-002,be4-port0,server,be-rail-leaf-03,E1/2/1,leaf
66,35413,connected,,,compute-002,be5-port0,server,be-rail-leaf-03,E1/2/2,leaf
66,35414,connected,,,compute-002,be6-port0,server,be-rail-leaf-04,E1/2/1,leaf
66,35415,connected,,,compute-002,be7-port0,server,be-rail-leaf-04,E1/2/2,leaf
66,35416,connected,,,compute-002,fe-p0,server,fe-leaf-01,E1/1/2,leaf
66,35417,connected,,,compute-002,fe-p1,server,fe-leaf-02,E1/1/2,leaf
66,35418,connected,,,compute-003,be0-port0,server,be-rail-leaf-01,E1/3/1,leaf
66,35419,connected,,,compute-003,be1-port0,server,be-rail-leaf-01,E1/3/2,leaf
66,35420,connected,,,compute-003,be2-port0,server,be-rail-leaf-02,E1/3/1,leaf
66,35421,connected,,,compute-003,be3-port0,server,be-rail-leaf-02,E1/3/2,leaf
66,35422,connected,,,compute-003,be4-port0,server,be-rail-leaf-03,E1/3/1,leaf
66,35423,connected,,,compute-003,be5-port0,server,be-rail-leaf-03,E1/3/2,leaf
66,35424,connected,,,compute-003,be6-port0,server,be-rail-leaf-04,E1/3/1,leaf
66,35425,connected,,,compute-003,be7-port0,server,be-rail-leaf-04,E1/3/2,leaf
66,35426,connected,,,compute-003,fe-p0,server,fe-leaf-01,E1/1/3,leaf
66,35427,connected,,,compute-003,fe-p1,server,fe-leaf-02,E1/1/3,leaf
66,35428,connected,,,compute-004,be0-port0,server,be-rail-leaf-01,E1/4/1,leaf
66,35429,connected,,,compute-004,be1-port0,server,be-rail-leaf-01,E1/4/2,leaf
66,35430,connected,,,compute-004,be2-port0,server,be-rail-leaf-02,E1/4/1,leaf
66,35431,connected,,,compute-004,be3-port0,server,be-rail-leaf-02,E1/4/2,leaf
66,35432,connected,,,compute-004,be4-port0,server,be-rail-leaf-03,E1/4/1,leaf
66,35433,connected,,,compute-004,be5-port0,server,be-rail-leaf-03,E1/4/2,leaf
66,35434,connected,,,compute-004,be6-port0,server,be-rail-leaf-04,E1/4/1,leaf
66,35435,connected,,,compute-004,be7-port0,server,be-rail-leaf-04,E1/4/2,leaf
66,35436,connected,,,compute-004,fe-p0,server,fe-leaf-01,E1/1/4,leaf
66,35437,connected,,,compute-004,fe-p1,server,fe-leaf-02,E1/1/4,leaf
66,35438,connected,,,compute-005,be0-port0,server,be-rail-leaf-01,E1/5/1,leaf
66,35439,connected,,,compute-005,be1-port0,server,be-rail-leaf-01,E1/5/2,leaf
66,35440,connected,,,compute-005,be2-port0,server,be-rail-leaf-02,E1/5/1,leaf
66,35441,connected,,,compute-005,be3-port0,server,be-rail-leaf-02,E1/5/2,leaf
66,35442,connected,,,compute-005,be4-port0,server,be-rail-leaf-03,E1/5/1,leaf
66,35443,connected,,,compute-005,be5-port0,server,be-rail-leaf-03,E1/5/2,leaf
66,35444,connected,,,compute-005,be6-port0,server,be-rail-leaf-04,E1/5/1,leaf
66,35445,connected,,,compute-005,be7-port0,server,be-rail-leaf-04,E1/5/2,leaf
66,35446,connected,,,compute-005,fe-p0,server,fe-leaf-01,E1/3/1,leaf
66,35447,connected,,,compute-005,fe-p1,server,fe-leaf-02,E1/3/1,leaf
66,35448,connected,,,compute-006,be0-port0,server,be-rail-leaf-01,E1/6/1,leaf
66,35449,connected,,,compute-006,be1-port0,server,be-rail-leaf-01,E1/6/2,leaf
66,35450,connected,,,compute-006,be2-port0,server,be-rail-leaf-02,E1/6/1,leaf
66,35451,connected,,,compute-006,be3-port0,server,be-rail-leaf-02,E1/6/2,leaf
66,35452,connected,,,compute-006,be4-port0,server,be-rail-leaf-03,E1/6/1,leaf
66,35453,connected,,,compute-006,be5-port0,server,be-rail-leaf-03,E1/6/2,leaf
66,35454,connected,,,compute-006,be6-port0,server,be-rail-leaf-04,E1/6/1,leaf
66,35455,connected,,,compute-006,be7-port0,server,be-rail-leaf-04,E1/6/2,leaf
66,35456,connected,,,compute-006,fe-p0,server,fe-leaf-01,E1/3/2,leaf
66,35457,connected,,,compute-006,fe-p1,server,fe-leaf-02,E1/3/2,leaf
66,35458,connected,,,compute-007,be0-port0,server,be-rail-leaf-01,E1/7/1,leaf
66,35459,connected,,,compute-007,be1-port0,server,be-rail-leaf-01,E1/7/2,leaf
66,35460,connected,,,compute-007,be2-port0,server,be-rail-leaf-02,E1/7/1,leaf
66,35461,connected,,,compute-007,be3-port0,server,be-rail-leaf-02,E1/7/2,leaf
66,35462,connected,,,compute-007,be4-port0,server,be-rail-leaf-03,E1/7/1,leaf
